Key Values,LineNumber,SourceName,M_NB,M_QTY_INDEX,M_TP_BUY,CURRENCY,INSTRUMENT,TRN_STATUS,TRN_FMLY,TRN_GRP,TRN_TYPE,PORTFOLIO,M_PL_CGR2,M_PL_CGRA2,M_PL_CGU2,M_PL_CGUA2,M_PL_CSFCP2,M_PL_CSFI2,M_PL_CSFR2,M_PL_CSFRV2,M_PL_CSNF2,M_PL_CSNFCP2,M_PL_CSNFR2,M_PL_CSNFRV2,M_PL_FE2,M_PL_FEFI2,M_PL_FMV2,M_PL_FMVCL2,M_PL_FPFCP2,M_PL_FPFRV2,M_PL_FPNFCP2,M_PL_FPNFRV2,M_PL_FTFI2,M_PL_INSCUR,M_PL_KEY1,M_PL_MVFCP2,M_PL_MVFRV2,M_PL_MVNFCP2,M_PL_MVNFRV2,M_PL_NFMV2,M_PL_NFMVCL2,M_PL_RVR2,M_PL_RVRA2,M_PL_RVU2,M_PL_RVUA2,M_PLIRDACC12,M_PLIRDACC22,M_PLIRDACS12,M_PLIRDACS22,M_PLIRDCUR1,M_PLIRDCUR2,M_PLIRDFPV12,M_PLIRDFPV22,M_RSKSECTION,M_TP_TYPE
55061352,4522,MX 3.1,55061352,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-7187.5,-7187.5,0,0,-7201.617464,-14.117464,-7201.617464,0,-7187.5,-7187.5,168750,0,-270,-0.534114,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61903765,4586,MX 2.1,61903765,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,42587.5,42587.5,0,0,42626.00265,38.502646,42626.00265,0,42587.5,42587.5,42587.5,0,-180,-0.171882,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61903765,4586,MX 3.1,61903765,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,29550,29550,0,0,29578.02888,28.028883,29578.02888,0,29550,29550,-2500,0,-180,-0.171882,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
64813675,4547,MX 2.1,64813675,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,18125,18125,0,0,18133.43345,8.433454,18133.43345,0,18125,18125,18125,0,-100,-0.048067,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
64813675,4547,MX 3.1,64813675,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,16875,16875,0,0,16882.86753,7.867529,16882.86753,0,16875,16875,19375,0,-100,-0.048067,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
62106079,4596,MX 2.1,62106079,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,-20625,-20625,0,0,-20643.72503,-18.725033,-20643.72503,0,-20625,-20625,-20625,0,-180,-0.166652,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
62106079,4596,MX 3.1,62106079,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,-34375,-34375,0,0,-34406.15719,-31.157185,-34406.15719,0,-34375,-34375,-12.5,0,-180,-0.166652,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55464130,4529,MX 2.1,55464130,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM PSM,-21875,-21875,0,0,-21916.41798,-41.417982,-21916.41798,0,-21875,-21875,-21875,0,-900,-1.713125,0,0,0,0,0,0,0,USD,SGX     15939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55464130,4529,MX 3.1,55464130,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM PSM,34375,34375,0,0,34439.78349,64.783492,34439.78349,0,34375,34375,-96875,0,-900,-1.713125,0,0,0,0,0,0,0,USD,SGX     15939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61695222,4569,MX 2.1,61695222,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM PSM,146875,146875,0,0,147017.6297,142.62966,147017.6297,0,146875,146875,146875,0,-900,-0.879427,0,0,0,0,0,0,0,USD,SGX     17935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61695222,4569,MX 3.1,61695222,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM PSM,178125,178125,0,0,178297.6874,172.687443,178297.6874,0,178125,178125,-203125,0,-900,-0.879427,0,0,0,0,0,0,0,USD,SGX     17935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
62045152,4593,MX 2.1,62045152,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,13275,13275,0,0,13286.75702,11.757023,13286.75702,0,13275,13275,13275,0,-180,-0.167953,0,0,0,0,0,0,0,USD,SGX     15938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
62045152,4593,MX 3.1,62045152,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,20625,20625,0,0,20642.96311,17.963113,20642.96311,0,20625,20625,-4062.5,0,-180,-0.167953,0,0,0,0,0,0,0,USD,SGX     15938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55464096,4527,MX 2.1,55464096,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM PSM,-21875,-21875,0,0,-21916.6528,-41.652801,-21916.6528,0,-21875,-21875,-21875,0,-900,-1.713125,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55464096,4527,MX 3.1,55464096,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM PSM,-65625,-65625,0,0,-65749.25395,-124.253948,-65749.25395,0,-65625,-65625,65625,0,-900,-1.713125,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55309479,4525,MX 2.1,55309479,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-13125,-13125,0,0,-13150.31295,-25.312952,-13150.31295,0,-13125,-13125,-13125,0,-180,-0.347334,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55309479,4525,MX 3.1,55309479,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-4375,-4375,0,0,-4383.792723,-8.792723,-4383.792723,0,-4375,-4375,2812.5,0,-180,-0.347334,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61722794,4574,MX 2.1,61722794,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,16531.25,16531.25,0,0,16547.11419,15.864187,16547.11419,0,16531.25,16531.25,16531.25,0,-180,-0.175885,0,0,0,0,0,0,0,USD,SGX     17677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61722794,4574,MX 3.1,61722794,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,25562.5,25562.5,0,0,25586.75782,24.257816,25586.75782,0,25562.5,25562.5,-20756.25,0,-180,-0.175885,0,0,0,0,0,0,0,USD,SGX     17677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
56041838,4538,MX 2.1,56041838,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,2187.5,2187.5,0,0,2191.462404,3.962404,2191.462404,0,2187.5,2187.5,2187.5,0,-126,-0.229055,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
56041838,4538,MX 3.1,56041838,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,3937.5,3937.5,0,0,3944.612069,7.112069,3944.612069,0,3937.5,3937.5,24375,0,-126,-0.229055,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
64811424,4546,MX 2.1,64811424,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,20625,20625,0,0,20634.62992,9.629918,20634.62992,0,20625,20625,20625,0,-100,-0.048067,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
64811424,4546,MX 3.1,64811424,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,19375,19375,0,0,19384.06399,9.063993,19384.06399,0,19375,19375,27500,0,-100,-0.048067,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61868566,4580,MX 2.1,61868566,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG MDT ANG,106250,106250,0,0,106337.7944,87.794351,106337.7944,0,106250,106250,106250,0,-1800,-1.724822,0,0,0,0,0,0,0,USD,SGX     17677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61868566,4580,MX 3.1,61868566,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG MDT ANG,112500,112500,0,0,112591.5722,91.572169,112591.5722,0,112500,112500,2500,0,-1800,-1.724822,0,0,0,0,0,0,0,USD,SGX     17677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61566643,4556,MX 2.1,61566643,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,7812.5,7812.5,0,0,7820.275117,7.775117,7820.275117,0,7812.5,7812.5,7812.5,0,-90,-0.08992,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61566643,4556,MX 3.1,61566643,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,13437.5,13437.5,0,0,13450.8122,13.312203,13450.8122,0,13437.5,13437.5,9062.5,0,-90,-0.08992,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55464144,4530,MX 2.1,55464144,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM PSM,1387.5,1387.5,0,0,1390.113844,2.613844,1390.113844,0,1387.5,1387.5,1387.5,0,-133.2,-0.253542,0,0,0,0,0,0,0,USD,SGX     15939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55464144,4530,MX 3.1,55464144,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM PSM,-6937.5,-6937.5,0,0,-6950.603974,-13.103974,-6950.603974,0,-6937.5,-6937.5,34375,0,-133.2,-0.253542,0,0,0,0,0,0,0,USD,SGX     15939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55760114,4535,MX 2.1,55760114,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-26000,-26000,0,0,-26046.90038,-46.900381,-26046.90038,0,-26000,-26000,-26000,0,-360,-0.66937,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55760114,4535,MX 3.1,55760114,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-28875,-28875,0,0,-28926.93553,-51.935527,-28926.93553,0,-28875,-28875,-3750,0,-360,-0.66937,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
64843062,4549,MX 2.1,64843062,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,-11875,-11875,0,0,-11880.45628,-5.456276,-11880.45628,0,-11875,-11875,-11875,0,-100,-0.047859,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
64843062,4549,MX 3.1,64843062,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,-10625,-10625,0,0,-10629.89035,-4.890351,-10629.89035,0,-10625,-10625,625,0,-100,-0.047859,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61886351,4584,MX 2.1,61886351,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM YYG,-4375,-4375,0,0,-4379.603071,-4.603071,-4379.603071,0,-4375,-4375,-4375,0,-180,-0.172482,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61886351,4584,MX 3.1,61886351,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM YYG,-7187.5,-7187.5,0,0,-7194.639235,-7.139235,-7194.639235,0,-7187.5,-7187.5,41062.5,0,-180,-0.172482,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
54103544,4506,MX 2.1,54103544,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-60937.5,-60937.5,0,0,-61057.56546,-120.065462,-61057.56546,0,-60937.5,-60937.5,-60937.5,0,-270,-0.589955,0,0,0,0,0,0,0,USD,SGX     15716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
54103544,4506,MX 3.1,54103544,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-59062.5,-59062.5,0,0,-59179.12403,-116.624033,-59179.12403,0,-59062.5,-59062.5,90625,0,-270,-0.589955,0,0,0,0,0,0,0,USD,SGX     15716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
64828143,4548,MX 2.1,64828143,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,13125,13125,0,0,13131.07283,6.072832,13131.07283,0,13125,13125,13125,0,-100,-0.048067,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
64828143,4548,MX 3.1,64828143,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,625,625,0,0,625.472633,0.472633,625.472633,0,625,625,16875,0,-100,-0.048067,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55147792,4524,MX 2.1,55147792,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,2187.5,2187.5,0,0,2191.770648,4.270648,2191.770648,0,2187.5,2187.5,2187.5,0,-90,-0.176497,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55147792,4524,MX 3.1,55147792,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,2812.5,2812.5,0,0,2817.987453,5.487453,2817.987453,0,2812.5,2812.5,3125,0,-90,-0.176497,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
62010605,4591,MX 2.1,62010605,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-4875,-4875,0,0,-4879.163237,-4.163237,-4879.163237,0,-4875,-4875,-4875,0,-180,-0.17068,0,0,0,0,0,0,0,USD,SGX     17284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
62010605,4591,MX 3.1,62010605,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-2875,-2875,0,0,-2877.311551,-2.311551,-2877.311551,0,-2875,-2875,3750,0,-180,-0.17068,0,0,0,0,0,0,0,USD,SGX     17284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
62106173,4598,MX 2.1,62106173,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,9375,9375,0,0,9383.528424,8.528424,9383.528424,0,9375,9375,9375,0,-180,-0.166652,0,0,0,0,0,0,0,USD,SGX     15937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
62106173,4598,MX 3.1,62106173,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,13125,13125,0,0,13136.91901,11.919011,13136.91901,0,13125,13125,-34375,0,-180,-0.166652,0,0,0,0,0,0,0,USD,SGX     15937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
53922368,4500,MX 2.1,53922368,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM PSM,43750,43750,0,0,43846.75159,96.751588,43846.75159,0,43750,43750,43750,0,-900,-1.993826,0,0,0,0,0,0,0,USD,SGX     15939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
53922368,4500,MX 3.1,53922368,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM PSM,40625,40625,0,0,40714.86773,89.867729,40714.86773,0,40625,40625,-53125,0,-900,-1.993826,0,0,0,0,0,0,0,USD,SGX     15939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61551837,4554,MX 2.1,61551837,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,-29687.5,-29687.5,0,0,-29716.29436,-28.794363,-29716.29436,0,-29687.5,-29687.5,-29687.5,0,-90,-0.09027,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61551837,4554,MX 3.1,61551837,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ZIL,-30625,-30625,0,0,-30654.66912,-29.669118,-30654.66912,0,-30625,-30625,37.5,0,-90,-0.09027,0,0,0,0,0,0,0,USD,SGX     17936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55464153,4531,MX 2.1,55464153,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM PSM,4162.5,4162.5,0,0,4170.434208,7.934208,4170.434208,0,4162.5,4162.5,4162.5,0,-133.2,-0.253542,0,0,0,0,0,0,0,USD,SGX     15939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55464153,4531,MX 3.1,55464153,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM PSM,12487.5,12487.5,0,0,12511.15203,23.652026,12511.15203,0,12487.5,12487.5,-6937.5,0,-133.2,-0.253542,0,0,0,0,0,0,0,USD,SGX     15939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
62169526,4553,MX 2.1,62169526,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,112.5,112.5,0,0,112.601989,0.101989,112.601989,0,112.5,112.5,112.5,0,-10.8,-0.00996,0,0,0,0,0,0,0,USD,SGX     15939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
62169526,4553,MX 3.1,62169526,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,37.5,37.5,0,0,37.534427,0.034427,37.534427,0,37.5,37.5,-8687.5,0,-10.8,-0.00996,0,0,0,0,0,0,0,USD,SGX     15939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
54283427,4513,MX 2.1,54283427,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,312.5,312.5,0,0,313.168464,0.668464,313.168464,0,312.5,312.5,312.5,0,-90,-0.192994,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
54283427,4513,MX 3.1,54283427,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-4062.5,-4062.5,0,0,-4071.169332,-8.669332,-4071.169332,0,-4062.5,-4062.5,-2187.5,0,-90,-0.192994,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61712749,4571,MX 2.1,61712749,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG FWD SGD,-1875,-1875,0,0,-1876.819976,-1.819976,-1876.819976,0,-1875,-1875,-1875,0,-220,-0.214971,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61712749,4571,MX 3.1,61712749,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG FWD SGD,-625,-625,0,0,-625.617665,-0.617665,-625.617665,0,-625,-625,-60000,0,-220,-0.214971,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
64810341,4545,MX 2.1,64810341,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ALI,82500,82500,0,0,82538.27998,38.279978,82538.27998,0,82500,82500,82500,0,-400,-0.192268,0,0,0,0,0,0,0,USD,SGX     17935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
64810341,4545,MX 3.1,64810341,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM ALI,27500,27500,0,0,27513.6391,13.639098,27513.6391,0,27500,27500,-22181.25,0,-400,-0.192268,0,0,0,0,0,0,0,USD,SGX     17935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
54486572,4516,MX 2.1,54486572,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG CRD SGD,23750,23750,0,0,23799.53986,49.539861,23799.53986,0,23750,23750,23750,0,-400,-0.842161,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
54486572,4516,MX 3.1,54486572,0,B,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG CRD SGD,31250,31250,0,0,31315.16755,65.167546,31315.16755,0,31250,31250,-3437.5,0,-400,-0.842161,0,0,0,0,0,0,0,USD,SGX     15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61643488,4563,MX 2.1,61643488,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG CRD SGD,-23750,-23750,0,0,-23773.01735,-23.017346,-23773.01735,0,-23750,-23750,-23750,0,-360,-0.354374,0,0,0,0,0,0,0,USD,SGX     15937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
61643488,4563,MX 3.1,61643488,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG CRD SGD,-26250,-26250,0,0,-26275.42197,-25.421968,-26275.42197,0,-26250,-26250,-1875,0,-360,-0.354374,0,0,0,0,0,0,0,USD,SGX     15937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
54119796,4507,MX 2.1,54119796,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-44675,-44675,0,0,-44762.14071,-87.140712,-44762.14071,0,-44675,-44675,-44675,0,-180,-0.392401,0,0,0,0,0,0,0,USD,SGX     15716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
54119796,4507,MX 3.1,54119796,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-44050,-44050,0,0,-44135.99357,-85.993569,-44135.99357,0,-44050,-44050,-59062.5,0,-180,-0.392401,0,0,0,0,0,0,0,USD,SGX     15716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
55662319,4533,MX 2.1,55662319,0,S,USD,SGX EURO USD,DEAD,IRD,SFUT,   ,BBBBSG AMM SHI,-74150,-74150,0,0,-74283.03469,-133.03469,-74283.03469,0,-74150,-74150,-74150,0,-360,-0.673678,0,0,0,0,0,0,0,USD,SGX     15716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3spaces,3spaces,0,0,SGX EURO USD,11spaces, 
